011239	9637.304708470558
010708	8723.57802562784
010059	13583.411332656357
010885	6392.078363999668
011240	9304.538316860624
010531	11882.77989611018
010590	9836.411169876726
010413	7638.586794878962
010649	9801.563104993937
010354	8288.705751354499
010944	9452.360567569875
010000	27410.525796117345
011121	15521.039141525367
010177	13954.36611557602
011298	10631.725801587494
010767	8297.338151629749
010118	14740.804889252822
010709	10676.255699998177
010472	21569.1623265772
011241	10112.486265491563
011062	5144.482898084855
010886	6455.8517967988
011003	8266.705072094972
010826	10449.902467957038
010236	7408.101583076292
010295	45045.90598257329
011357	13077.116486877609
010060	14859.3394474824
011122	17274.662793598658
010414	8333.1313117483
011416	16665.556013436624
010355	8241.090907839856
011534	9324.077126266602
010710	9143.430529824414
011242	12281.955067069639
011180	17528.06398730069
010945	10365.626928333155
011475	12454.41125017107
011652	7911.371162242716
010591	8362.31716210836
010650	10822.821851142367
010532	14755.409994820206
011299	10090.157078327338
010887	6959.566006108784
010768	7323.323549025494
011770	10617.261856093164
010178	13810.375277430554
011593	15081.241446575305
011063	5289.586522884107
011123	19179.37520943253
010415	8671.271479302679
010001	13363.971233498374
011711	10862.540329334659
011243	12757.348294720865
010356	8304.942670343858
011829	10136.8973577341
010119	14792.671035801995
010061	16470.463122726855
010711	10978.106772373292
010827	10751.98075428591
011004	8661.461028376223
010237	7712.343726840767
010473	12891.839300691383
010533	12065.79982871015
011300	11421.165342911976
010946	8955.381945712537
011358	16259.038626127338
010651	11110.16658684516
010592	8930.238222011369
010296	7668.752564526851
011417	16050.97434722115
010888	7360.447424300906
011535	10565.665741303374
010769	7666.095287730367
011181	18789.104743096766
011476	13194.519377491908
010179	13821.45552069366
011594	15966.440984933512
011124	18242.73380510092
011301	11904.11073532309
011244	9498.355506101358
010534	12664.40243404327
011653	8183.733784017349
011712	10735.487104427413
010416	9017.133914856828
010120	13709.013479818586
010593	8716.66546093808
010002	26562.254912276785
011830	10273.416640077152
010652	11557.727710625672
010357	9971.241718962488
010062	11374.8245408914
010828	11415.126124834518
010770	7578.100141155801
011005	7932.003814212667
011064	5824.436538154314
010947	10359.347629613792
011359	16897.509992173065
010238	8197.31341632896
010712	10974.331458764374
010474	13957.960910881779
011418	18149.404932705016
