070000	0	0	2
070767	0	0	2
070531	0	0	2
070118	0	0	2
070059	0	0	2
070413	0	0	2
071475	0	0	2
070177	0	0	2
070354	0	0	2
070236	0	0	2
071298	0	0	2
070649	0	0	2
070472	0	0	2
070708	0	0	2
070590	0	0	2
070768	1	2	2
071593	0	0	2
070001	0	0	2
071062	0	0	2
071180	0	0	2
071003	0	0	2
070885	0	0	2
071476	0	0	2
070944	1	2	2
071652	0	0	2
070295	1	2	2
071239	0	0	2
072065	0	0	2
070414	0	0	2
071416	0	0	2
071534	0	0	2
070532	0	0	2
070060	0	0	2
070119	0	0	2
071299	0	0	2
070178	0	0	2
071947	0	0	2
070826	2	4	2
070002	0	0	2
070237	0	0	2
070355	0	0	2
071594	0	0	2
071711	0	0	2
071888	0	0	2
071829	0	0	2
071357	2	4	2
072066	0	0	2
071477	0	0	2
070709	0	0	2
070591	0	0	2
071770	0	0	2
070473	0	0	2
070650	0	0	2
070415	0	0	2
072124	0	0	2
071240	0	0	2
070769	1	2	2
070886	0	0	2
071004	0	0	2
071063	0	0	2
070179	0	0	2
071300	0	0	2
072242	0	0	2
072301	0	0	2
071181	0	0	2
072067	0	0	2
071653	0	0	2
071948	0	0	2
070003	0	0	2
070945	1	2	2
071595	0	0	2
070533	0	0	2
071535	0	0	2
071417	0	0	2
072006	0	0	2
070061	0	0	2
070120	0	0	2
071478	0	0	2
070416	0	0	2
072068	0	0	2
070238	0	0	2
070356	0	0	2
072125	0	0	2
071121	2	4	2
070710	0	0	2
071241	0	0	2
072360	3	6	2
070180	0	0	2
070651	0	0	2
070474	0	0	2
071830	0	0	2
072183	0	0	2
071712	0	0	2
071301	0	0	2
070296	1	2	2
071358	2	4	2
072302	0	0	2
070004	0	0	2
071949	0	0	2
071064	0	0	2
070062	0	0	2
070121	0	0	2
070534	0	0	2
071771	0	0	2
072069	0	0	2
071596	0	0	2
070239	0	0	2
070357	0	0	2
071479	0	0	2
071889	3	6	2
070770	1	2	2
071005	0	0	2
070887	0	0	2
070181	0	0	2
071536	0	0	2
071418	0	0	2
070417	0	0	2
070475	0	0	2
070652	0	0	2
071831	0	0	2
070297	0	0	2
072243	0	0	2
070592	1	2	2
072126	0	0	2
071654	0	0	2
071182	0	0	2
070711	0	0	2
072070	0	0	2
070946	1	2	2
070063	0	0	2
070122	0	0	2
070827	2	4	2
070535	0	0	2
071302	0	0	2
071713	0	0	2
070358	0	0	2
071242	0	0	2
070005	0	0	2
070182	0	0	2
070476	0	0	2
070653	0	0	2
071065	0	0	2
072303	0	0	2
071950	0	0	2
071832	0	0	2
070298	0	0	2
071597	0	0	2
072007	0	0	2
071480	0	0	2
072478	0	0	2
071419	0	0	2
071537	0	0	2
072071	0	0	2
072361	3	6	2
070064	0	0	2
070123	0	0	2
071890	3	6	2
070240	1	2	2
070536	0	0	2
072184	0	0	2
070359	0	0	2
071122	2	4	2
070183	0	0	2
070712	0	0	2
070477	0	0	2
070654	0	0	2
