100000	10461.5715587386
100236	10813.102445533112
100354	13772.260066555298
100885	18572.173658942174
100059	16208.286133667
100413	15153.339879565456
100649	17139.362291377984
100767	14421.155292211195
100708	11206.993173650651
100826	14492.552277653791
101062	15035.348160310486
101003	16020.223680410047
100590	21029.840707150288
100944	18138.051755782755
101121	16503.685425531545
100001	15881.304926500245
100531	20760.518752940086
100177	13111.676031081115
101239	13419.097477978306
100886	19654.652579440834
101298	11578.228737670592
100472	25954.9087525821
101180	17796.374346247034
100414	29812.2291940511
100118	17651.23636183621
101416	18820.693314418317
100237	15545.66806039311
100827	12102.011327006298
101357	10148.394708268224
100060	14351.200730990382
101534	24446.540573873513
101063	15800.724378025134
100709	10162.05307834709
100768	11007.660914176982
100945	18780.70652838634
101004	18257.462422648583
101122	18105.36628395584
100887	17208.91553895935
100355	18207.601105125494
100002	17308.789833877032
101475	20378.464064791602
100591	23690.412076288125
101299	12853.797668216554
100650	16362.497113842843
100473	28158.395340413223
101770	16571.37131129285
101711	29620.537495807483
100769	9967.875655111196
100532	18186.11726526139
101240	23396.26355724801
100415	23109.063028685534
101652	15390.852093902753
100178	12718.671346644263
101064	13368.149026929837
101181	20395.593772849938
100238	11655.115419631664
101535	23938.40283427405
100061	15677.23864967513
101358	10196.464989151742
101829	17291.472844169606
100119	18221.195649346388
100710	12217.17600425415
100946	18153.417578258057
100888	16731.116487344934
100356	17490.819233070877
100592	18280.441020956023
101476	22059.567471562266
101005	10981.585867925902
101593	26910.742425739714
100003	15278.679554285307
101888	20376.785233385675
101300	23319.621438254926
100828	12027.693648412813
101417	20022.32377972275
101065	14100.793400391445
100770	10898.694228353821
101771	17954.456870829566
101947	13154.073373277319
101123	19299.949627637503
101712	28581.187225035304
100295	10934.773323738127
102242	21061.456454490642
100239	16906.711711687632
100474	24547.269408148004
101653	16810.764099831053
100533	16714.722782812514
102301	17016.035848908497
101536	25754.070856471324
101241	11024.668323393942
100651	17730.557541573737
100179	11320.259040864867
101359	10646.52510899634
100120	21095.676922599127
100062	16812.203117902965
100416	23856.66136050809
101182	12858.145148632047
100711	10429.557758806875
100889	18487.458269762014
101830	16686.094065642374
102183	14545.53972984196
100357	12863.054319955725
100593	20802.8822675563
101594	23052.838396230378
101006	14718.709053425468
100004	16422.82154228862
101889	23502.347906420655
101477	20366.5670950729
101301	21944.8410448178
100947	14920.419513991064
100829	12536.576671930137
101418	20052.311582081853
101066	14627.00948143827
101772	19189.598416442885
102360	13276.550985196414
100771	10702.08049065176
101713	27974.176124416925
102065	17474.71413286306
102243	21180.004959271024
101654	15397.922692830703
100475	26763.707590200756
101948	13794.550455966826
101124	17207.169544110482
100534	19627.612387321027
102006	18114.65187833914
101242	12172.130244331529
100240	8617.789752713179
101360	11295.114983065985
101537	25106.726856852336
100296	12396.591425019094
100712	11063.02578856493
102302	13959.131699551104
100180	12917.813890916676
100652	15261.209596577377
100063	10406.77712282876
100121	18877.947084361345
101183	19199.065693676723
102184	13158.547218838901
100890	15121.005331122104
100594	22512.683164257516
101831	15447.857066376133
101595	24012.950792624142
100005	18201.036462388456
102419	18724.971493696856
100358	17568.064871884115
101890	22173.35021702374
101007	13475.666904936747
101419	21484.15707085586
101302	15856.664008054244
100830	23561.38244622826
100948	19053.757158996894
101478	17806.861825313623
100417	19721.72700038217
101067	13949.462664079598
101714	28504.27400737386
101773	17370.162511187493
102361	12133.88512103984
100476	29055.145806165532
101125	17918.762834611123
100772	10527.917291642876
101655	14880.286295832859
102244	15168.464710606962
102478	15929.430442911113
100535	15912.171963195204
101949	13551.96161073853
