130069	18872.906155847722
130046	15619.124056783317
130000	16344.493590561075
130253	14253.125277841993
130345	31767.938775036004
130276	18005.879368562804
130391	17098.72594378542
130023	17111.444643783117
130138	12935.374416745768
130414	21729.954944881167
130460	32994.036703149315
130230	13889.518173570877
130092	14040.761112560467
130506	12006.865646725286
130161	12578.217440104214
130115	11869.968277616179
130207	12968.646343917904
130070	19098.924593919037
130483	12034.354943156864
130368	22830.70545106312
130299	11683.079818907483
130322	11917.740533657874
130392	18868.727444896373
130047	15672.10132430121
130254	15477.788570904639
130346	14182.856584240548
130139	12890.914260561285
130001	16368.426772633651
130277	17771.42350143541
130529	12578.699201130381
130575	18447.0931537148
130621	31904.47139843449
130024	16990.4277472619
130437	17343.82383181274
130184	12427.281854536186
130461	44997.554947226716
130093	13932.105844506978
130071	19781.771253594146
130415	30260.575237833706
130208	14169.04312599298
130828	39121.04565543488
130507	12317.64122487364
130162	12468.714017519056
130552	22539.248070896963
130690	23105.693457509962
130782	14869.380086031122
130231	14628.172757031076
130644	24148.64593652766
130048	14897.488597436566
130393	39607.914986150645
130323	12207.152041246592
130713	24602.629096122837
130278	19865.654420982435
130140	13176.346870764823
130667	9122.29513111585
130002	17092.861058735532
130736	19403.484895304624
130484	12506.140093803895
130598	24538.902548474707
130576	19753.59829517733
130530	12875.964495064962
130369	24553.39009909881
130300	12422.77004794415
130347	13738.019069743421
130255	15024.694876262072
130116	16150.989924729289
130622	33549.65839403603
130508	12835.715664665791
130759	34659.79056664019
130025	16497.703050745993
130072	19942.104286300142
130209	13888.777845228644
130416	25223.214885616133
130462	16680.268670535115
130438	43789.67425319995
130805	50971.30172570549
130094	14884.530600113427
130163	12742.740135772357
130874	32457.361284427385
130920	19037.311573556442
130279	19608.010263271473
130783	17641.751517442834
130232	14488.949757352195
130394	17949.51507532005
130049	15029.904182652162
130509	12798.353579092995
130714	23976.599549481438
130829	40064.35971592022
130141	12503.388168747195
130943	54052.11222378365
130966	52291.166469694384
130737	17824.795482811056
130485	12527.544236642996
130324	11574.460939238557
130851	29829.4509196179
130577	19638.473935945673
130003	15617.758236858284
130531	13492.833578580921
130370	28704.24397121475
130301	13319.789049699924
130348	14620.042948493596
130256	13255.965151301874
130117	17095.236132292026
130280	13008.11687699535
