120000	0	0	2
120001	0	0	2
120002	0	0	2
120003	0	0	2
120004	0	0	2
120005	0	0	2
120006	0	0	2
120007	0	0	2
120008	2	4	2
120009	0	0	2
120010	0	0	2
120011	0	0	2
120012	0	0	2
120013	0	0	2
120014	0	0	2
120015	0	0	2
120016	0	0	2
120017	2	4	2
120018	0	0	2
120019	0	0	2
120020	0	0	2
120021	0	0	2
120022	0	0	2
120023	2	4	2
120024	0	0	2
120025	2	4	2
120026	2	4	2
120027	0	0	2
120028	2	4	2
120029	2	4	2
120030	0	0	2
120031	2	4	2
120032	2	4	2
120033	2	4	2
120034	0	0	2
120035	2	4	2
120036	2	4	2
120037	0	0	2
120038	2	4	2
120039	0	0	2
120040	2	4	2
120041	2	4	2
120042	0	0	2
120043	2	4	2
120044	0	0	2
120045	0	0	2
120046	0	0	2
120047	0	0	2
120048	0	0	2
120049	0	0	2
120050	0	0	2
120051	0	0	2
120052	0	0	2
120053	0	0	2
120054	0	0	2
120055	0	0	2
120056	0	0	2
120057	0	0	2
120058	0	0	2
120059	0	0	2
120060	0	0	2
120061	0	0	2
120062	0	0	2
120063	0	0	2
120064	0	0	2
120065	2	4	2
120066	1	2	2
120067	1	2	2
120068	2	4	2
120069	2	4	2
120070	2	4	2
120071	2	4	2
120072	2	4	2
120073	1	2	2
120074	2	4	2
120075	2	4	2
120076	1	2	2
120077	1	2	2
120078	2	4	2
120079	2	4	2
120080	1	2	2
120081	1	2	2
120082	2	4	2
120083	2	4	2
120084	2	4	2
120085	2	4	2
120086	0	0	2
120087	0	0	2
120088	2	4	2
120089	2	4	2
120090	2	4	2
120091	2	4	2
120092	2	4	2
120093	2	4	2
120094	0	0	2
120095	2	4	2
120096	2	4	2
120097	2	4	2
120098	0	0	2
120099	0	0	2
120100	2	4	2
120101	2	4	2
120102	2	4	2
120103	0	0	2
120104	0	0	2
120105	2	4	2
120106	2	4	2
120107	2	4	2
120108	2	4	2
120109	2	4	2
120110	0	0	2
120111	0	0	2
120112	0	0	2
120113	0	0	2
120114	0	0	2
120115	0	0	2
120116	0	0	2
120117	0	0	2
120118	0	0	2
120119	0	0	2
120120	0	0	2
120121	0	0	2
120122	0	0	2
120123	0	0	2
120124	0	0	2
120125	0	0	2
120126	0	0	2
120127	0	0	2
120128	0	0	2
120129	0	0	2
120130	0	0	2
120131	0	0	2
120132	0	0	2
120133	0	0	2
120134	0	0	2
120135	0	0	2
120136	0	0	2
120137	0	0	2
120138	0	0	2
120139	0	0	2
120140	0	0	2
120141	0	0	2
120142	0	0	2
120143	0	0	2
120144	0	0	2
120145	0	0	2
120146	0	0	2
120147	0	0	2
120148	0	0	2
120149	0	0	2
120150	0	0	2
120151	0	0	2
120152	0	0	2
120153	0	0	2
120154	0	0	2
120155	0	0	2
120156	1	2	2
120157	0	0	2
120158	1	2	2
120159	1	2	2
120160	0	0	2
120161	1	2	2
120162	1	2	2
120163	1	2	2
120164	0	0	2
120165	1	2	2
120166	1	2	2
120167	0	0	2
120168	1	2	2
120169	1	2	2
120170	1	2	2
120171	1	2	2
120172	1	2	2
120173	1	2	2
120174	1	2	2
120175	1	2	2
120176	1	2	2
120177	1	2	2
120178	1	2	2
120179	1	2	2
120180	1	2	2
120181	1	2	2
120182	1	2	2
120183	1	2	2
120184	1	2	2
120185	1	2	2
120186	1	2	2
120187	1	2	2
120188	1	2	2
120189	1	2	2
120190	1	2	2
120191	1	2	2
120192	1	2	2
120193	1	2	2
120194	1	2	2
120195	1	2	2
120196	1	2	2
120197	1	2	2
120198	1	2	2
120199	1	2	2
120200	1	2	2
120201	1	2	2
120202	0	0	2
120203	1	2	2
120204	1	2	2
120205	1	2	2
120206	1	2	2
120207	1	2	2
120208	2	4	2
120209	2	4	2
120210	2	4	2
120211	2	4	2
120212	2	4	2
120213	2	4	2
120214	2	4	2
120215	2	4	2
120216	2	4	2
120217	2	4	2
120218	2	4	2
120219	0	0	2
120220	2	4	2
120221	2	4	2
120222	0	0	2
120223	2	4	2
120224	2	4	2
120225	0	0	2
120226	2	4	2
120227	2	4	2
120228	0	0	2
120229	2	4	2
120230	0	0	2
120231	0	0	2
120232	0	0	2
120233	0	0	2
120234	0	0	2
120235	0	0	2
120236	0	0	2
120237	0	0	2
120238	0	0	2
120239	0	0	2
120240	0	0	2
120241	0	0	2
120242	0	0	2
120243	0	0	2
120244	0	0	2
120245	0	0	2
120246	0	0	2
120247	0	0	2
120248	0	0	2
120249	0	0	2
120250	0	0	2
120251	0	0	2
120252	0	0	2
120253	0	0	2
120254	0	0	2
120255	0	0	2
120256	0	0	2
120257	0	0	2
120258	0	0	2
120259	0	0	2
120260	0	0	2
120261	0	0	2
120262	0	0	2
120263	0	0	2
120264	0	0	2
120265	0	0	2
120266	0	0	2
120267	0	0	2
120268	0	0	2
120269	0	0	2
120270	0	0	2
120271	0	0	2
120272	0	0	2
120273	0	0	2
120274	0	0	2
120275	0	0	2
120276	0	0	2
120277	0	0	2
120278	0	0	2
120279	0	0	2
120280	0	0	2
120281	0	0	2
120282	0	0	2
120283	2	4	2
120284	0	0	2
120285	2	4	2
120286	0	0	2
120287	0	0	2
120288	2	4	2
120289	0	0	2
120290	0	0	2
120291	2	4	2
120292	0	0	2
120293	2	4	2
120294	0	0	2
120295	0	0	2
120296	0	0	2
120297	0	0	2
120298	0	0	2
120299	0	0	2
120300	0	0	2
120301	0	0	2
120302	0	0	2
120303	0	0	2
120304	0	0	2
120305	0	0	2
120306	0	0	2
120307	0	0	2
120308	0	0	2
120309	0	0	2
120310	0	0	2
120311	0	0	2
120312	0	0	2
120313	0	0	2
120314	0	0	2
120315	0	0	2
120316	0	0	2
120317	0	0	2
120318	2	4	2
120319	0	0	2
120320	2	4	2
120321	2	4	2
120322	2	4	2
120323	2	4	2
120324	0	0	2
120325	2	4	2
120326	2	4	2
120327	2	4	2
120328	0	0	2
120329	0	0	2
120330	2	4	2
120331	2	4	2
120332	2	4	2
120333	0	0	2
120334	0	0	2
120335	2	4	2
120336	2	4	2
120337	2	4	2
120338	2	4	2
120339	0	0	2
120340	0	0	2
120341	0	0	2
120342	0	0	2
120343	0	0	2
120344	0	0	2
120345	0	0	2
120346	0	0	2
120347	0	0	2
120348	0	0	2
120349	0	0	2
120350	0	0	2
120351	0	0	2
120352	0	0	2
120353	0	0	2
120354	0	0	2
120355	0	0	2
120356	0	0	2
120357	0	0	2
120358	0	0	2
120359	0	0	2
120360	0	0	2
120361	0	0	2
120362	0	0	2
120363	0	0	2
120364	0	0	2
120365	0	0	2
120366	0	0	2
120367	0	0	2
120368	0	0	2
120369	0	0	2
120370	0	0	2
120371	0	0	2
120372	0	0	2
120373	0	0	2
120374	0	0	2
120375	0	0	2
120376	0	0	2
120377	0	0	2
120378	0	0	2
120379	0	0	2
120380	0	0	2
120381	0	0	2
120382	0	0	2
120383	0	0	2
120384	0	0	2
120385	0	0	2
120386	0	0	2
120387	0	0	2
120388	0	0	2
120389	0	0	2
120390	0	0	2
120391	0	0	2
120392	0	0	2
120393	0	0	2
120394	0	0	2
120395	0	0	2
120396	0	0	2
120397	0	0	2
120398	0	0	2
120399	0	0	2
120400	0	0	2
120401	0	0	2
120402	0	0	2
120403	0	0	2
120404	0	0	2
120405	0	0	2
120406	0	0	2
120407	0	0	2
120408	0	0	2
120409	0	0	2
120410	0	0	2
120411	0	0	2
120412	0	0	2
120413	0	0	2
120414	0	0	2
120415	0	0	2
120416	0	0	2
120417	0	0	2
120418	0	0	2
120419	0	0	2
120420	0	0	2
120421	0	0	2
120422	0	0	2
120423	0	0	2
120424	0	0	2
120425	0	0	2
120426	0	0	2
120427	0	0	2
120428	0	0	2
120429	0	0	2
120430	0	0	2
120431	0	0	2
120432	0	0	2
120433	0	0	2
120434	0	0	2
120435	0	0	2
120436	0	0	2
