100590	0	0	2
100354	0	0	2
100000	0	0	2
100177	0	0	2
100236	0	0	2
100885	0	0	2
100767	0	0	2
100826	0	0	2
100649	0	0	2
100531	0	0	2
100472	0	0	2
100708	0	0	2
101121	0	0	2
100591	0	0	2
100118	2	4	2
101475	0	0	2
100413	1	2	2
100944	2	4	2
101711	0	0	2
100886	0	0	2
100237	0	0	2
101062	0	0	2
100295	1	2	2
101534	0	0	2
101357	0	0	2
101180	2	4	2
101298	0	0	2
101593	0	0	2
100059	2	4	2
100827	0	0	2
100650	0	0	2
101416	0	0	2
100414	0	0	2
100473	0	0	2
101770	0	0	2
100238	0	0	2
100945	0	0	2
101476	0	0	2
102006	0	0	2
100592	0	0	2
101888	0	0	2
101712	0	0	2
100355	2	4	2
102242	2	4	2
100887	0	0	2
101122	0	0	2
101829	1	2	2
100178	2	4	2
101003	1	2	2
100415	0	0	2
101239	1	2	2
102183	0	0	2
100239	0	0	2
101063	0	0	2
101535	0	0	2
100946	0	0	2
100296	0	0	2
101652	4	8	2
102360	0	0	2
102065	0	0	2
100532	1	2	2
100651	0	0	2
102243	0	0	2
101594	0	0	2
102419	2	4	2
100828	0	0	2
101358	0	0	2
100001	1	2	2
101713	0	0	2
100768	1	2	2
101181	1	2	2
101299	0	0	2
102007	0	0	2
100709	1	2	2
101417	0	0	2
100593	0	0	2
101771	0	0	2
100416	0	0	2
100888	0	0	2
101947	1	2	2
100060	1	2	2
100356	0	0	2
101889	0	0	2
100119	1	2	2
100947	0	0	2
101477	2	4	2
102066	0	0	2
101595	0	0	2
100474	1	2	2
101123	0	0	2
101772	0	0	2
100769	0	0	2
100594	0	0	2
101536	0	0	2
100357	0	0	2
101714	0	0	2
101830	1	2	2
102184	0	0	2
101653	0	0	2
101300	0	0	2
102008	0	0	2
100417	0	0	2
100533	1	2	2
102301	1	2	2
100179	3	6	2
101890	0	0	2
100652	1	2	2
102361	2	4	2
102478	2	4	2
100120	0	0	2
102124	3	6	2
100240	2	4	2
102067	0	0	2
100002	1	2	2
100297	3	6	2
100061	0	0	2
101596	0	0	2
100710	1	2	2
100948	0	0	2
100475	0	0	2
101004	1	2	2
100595	0	0	2
100829	0	0	2
100889	0	0	2
101359	0	0	2
100770	0	0	2
102420	2	4	2
102244	2	4	2
100534	0	0	2
101418	0	0	2
102068	0	0	2
101715	0	0	2
101597	0	0	2
100711	0	0	2
102009	0	0	2
100596	0	0	2
100358	2	4	2
101301	0	0	2
101948	1	2	2
100476	0	0	2
101773	1	2	2
101240	1	2	2
101182	2	4	2
101891	0	0	2
101478	2	4	2
100653	1	2	2
102362	2	4	2
100298	2	4	2
100003	1	2	2
102245	0	0	2
102421	0	0	2
101654	0	0	2
102069	0	0	2
100180	3	6	2
101598	0	0	2
101124	0	0	2
101064	1	2	2
100597	0	0	2
100712	0	0	2
100771	1	2	2
100418	1	2	2
101774	0	0	2
101831	1	2	2
101716	0	0	2
100830	0	0	2
100241	2	4	2
100121	1	2	2
100535	1	2	2
100949	2	4	2
101302	0	0	2
101360	0	0	2
101892	0	0	2
100062	1	2	2
101479	0	0	2
100004	0	0	2
101005	1	2	2
101419	0	0	2
102070	0	0	2
100359	2	4	2
101537	4	8	2
100890	2	4	2
101599	0	0	2
100598	0	0	2
102125	2	4	2
102185	1	2	2
100477	1	2	2
101775	0	0	2
101717	0	0	2
102302	2	4	2
102479	2	4	2
102422	0	0	2
101065	0	0	2
102363	2	4	2
101125	0	0	2
100654	1	2	2
100831	0	0	2
101480	0	0	2
100299	1	2	2
101183	1	2	2
100950	0	0	2
101893	0	0	2
100891	0	0	2
100181	2	4	2
101303	0	0	2
101832	0	0	2
101006	0	0	2
102246	2	4	2
102071	0	0	2
102010	2	4	2
101949	3	6	2
100713	1	2	2
101718	0	0	2
101420	0	0	2
100005	0	0	2
101600	0	0	2
101361	0	0	2
100599	0	0	2
101538	0	0	2
101241	1	2	2
100242	0	0	2
100772	1	2	2
101655	4	8	2
102186	0	0	2
100478	0	0	2
101776	0	0	2
102303	0	0	2
101481	0	0	2
101066	0	0	2
100536	1	2	2
100892	0	0	2
100655	0	0	2
100832	0	0	2
100300	0	0	2
101719	0	0	2
101126	0	0	2
100951	0	0	2
102423	0	0	2
101894	0	0	2
100360	2	4	2
102247	0	0	2
101304	0	0	2
100122	2	4	2
100714	0	0	2
101601	0	0	2
100419	1	2	2
100600	0	0	2
100063	2	4	2
101539	0	0	2
102480	2	4	2
101421	0	0	2
101242	0	0	2
101656	0	0	2
101362	0	0	2
100773	0	0	2
101777	0	0	2
100893	0	0	2
102187	0	0	2
102364	2	4	2
100479	0	0	2
102126	3	6	2
101720	0	0	2
102011	0	0	2
101833	0	0	2
100656	0	0	2
100537	0	0	2
101482	2	4	2
101950	0	0	2
100243	0	0	2
100182	2	4	2
100833	0	0	2
101184	1	2	2
100952	0	0	2
101007	1	2	2
101895	0	0	2
102072	2	4	2
101127	0	0	2
100715	0	0	2
101602	0	0	2
100601	0	0	2
101305	0	0	2
100006	1	2	2
101540	0	0	2
101721	0	0	2
100894	0	0	2
102481	0	0	2
101422	0	0	2
102304	1	2	2
101657	0	0	2
101778	0	0	2
102424	0	0	2
101363	0	0	2
100657	0	0	2
101067	1	2	2
100301	1	2	2
100361	2	4	2
100834	0	0	2
102248	2	4	2
101722	0	0	2
101483	2	4	2
101896	0	0	2
100123	1	2	2
100895	0	0	2
102012	0	0	2
101603	0	0	2
100602	0	0	2
100244	0	0	2
100064	1	2	2
101128	0	0	2
100716	0	0	2
101243	1	2	2
101541	0	0	2
101306	0	0	2
102482	0	0	2
100480	1	2	2
100774	1	2	2
102188	1	2	2
101658	0	0	2
101423	0	0	2
101779	0	0	2
100538	1	2	2
102425	0	0	2
100420	1	2	2
101364	0	0	2
101723	0	0	2
100953	2	4	2
101484	0	0	2
102127	3	6	2
100183	1	2	2
100302	0	0	2
100896	0	0	2
100362	0	0	2
100835	0	0	2
102073	2	4	2
102249	0	0	2
101008	1	2	2
102365	2	6	3
101897	0	0	2
102013	0	0	2
101951	3	6	2
101834	1	2	2
101185	2	4	2
101604	0	0	2
100245	0	0	2
100603	0	0	2
101542	0	0	2
102483	0	0	2
100717	0	0	2
102305	1	2	2
101129	0	0	2
101307	0	0	2
101724	0	0	2
101485	0	0	2
100481	0	0	2
101780	0	0	2
101659	0	0	2
102189	0	0	2
101424	0	0	2
100007	1	2	2
100897	0	0	2
100658	1	2	2
102426	0	0	2
101068	1	2	2
100421	0	0	2
100184	0	0	2
100363	0	0	2
101365	0	0	2
100836	0	0	2
100954	0	0	2
101898	0	0	2
