020000	0	0	2
020001	1	2	2
020002	0	0	2
020003	1	2	2
020004	1	2	2
020005	1	2	2
020006	0	0	2
020007	0	0	2
020008	1	2	2
020009	0	0	2
020010	0	0	2
020011	1	2	2
020012	0	0	2
020013	0	0	2
020014	1	2	2
020015	0	0	2
020016	1	2	2
020017	1	2	2
020018	0	0	2
020019	0	0	2
020020	1	2	2
020021	0	0	2
020022	0	0	2
020023	1	2	2
020024	0	0	2
020025	0	0	2
020026	1	2	2
020027	0	0	2
020028	1	2	2
020029	1	2	2
020030	0	0	2
020031	1	2	2
020032	1	2	2
020033	1	2	2
020034	0	0	2
020035	0	0	2
020036	1	2	2
020037	0	0	2
020038	0	0	2
020039	3	6	2
020040	1	2	2
020041	1	2	2
020042	1	2	2
020043	2	4	2
020044	0	0	2
020045	0	0	2
020046	2	4	2
020047	0	0	2
020048	2	4	2
020049	0	0	2
020050	3	6	2
020051	1	2	2
020052	3	6	2
020053	0	0	2
020054	2	4	2
020055	0	0	2
020056	3	6	2
020057	1	2	2
020058	1	2	2
020059	3	6	2
020060	0	0	2
020061	0	0	2
020062	2	4	2
020063	0	0	2
020064	0	0	2
020065	3	6	2
020066	1	2	2
020067	1	2	2
020068	1	2	2
020069	3	6	2
020070	3	6	2
020071	1	2	2
020072	0	0	2
020073	0	0	2
020074	2	4	2
020075	2	4	2
020076	0	0	2
020077	0	0	2
020078	0	0	2
020079	2	4	2
020080	3	6	2
020081	2	4	2
020082	3	6	2
020083	3	6	2
020084	1	2	2
020085	0	0	2
020086	0	0	2
020087	1	2	2
020088	0	0	2
020089	1	2	2
020090	3	6	2
020091	2	4	2
020092	2	4	2
020093	3	6	2
020094	1	2	2
020095	1	2	2
020096	1	2	2
020097	1	2	2
020098	1	2	2
020099	1	2	2
020100	0	0	2
020101	0	0	2
020102	0	0	2
020103	0	0	2
020104	0	0	2
020105	0	0	2
020106	0	0	2
020107	0	0	2
020108	0	0	2
020109	0	0	2
020110	2	6	4
020111	1	2	2
020112	1	2	2
020113	2	4	2
020114	3	6	2
020115	0	0	2
020116	1	2	2
020117	3	6	2
020118	1	2	2
020119	2	6	4
020120	2	6	4
020121	1	2	2
020122	2	4	2
020123	3	6	2
020124	1	2	2
020125	2	6	4
020126	1	2	2
020127	1	2	2
020128	3	6	2
020129	0	0	2
020130	3	6	2
020131	1	2	2
020132	1	2	2
020133	1	2	2
020134	1	2	2
020135	1	2	2
020136	1	2	2
020137	0	0	2
020138	0	0	2
020139	0	0	2
020140	0	0	2
020141	0	0	2
020142	0	0	2
020143	0	0	2
020144	2	6	4
020145	2	4	2
020146	0	0	2
020147	2	6	4
020148	2	6	4
020149	2	4	2
020150	0	0	2
020151	2	6	4
020152	0	0	2
020153	0	0	2
020154	3	6	2
020155	3	6	2
020156	0	0	2
020157	0	0	2
020158	3	6	2
020159	3	6	2
020160	3	6	2
020161	0	0	2
020162	0	0	2
020163	3	6	2
020164	3	6	2
020165	0	0	2
020166	3	6	2
020167	0	0	2
020168	0	0	2
020169	0	0	2
020170	0	0	2
020171	0	0	2
020172	0	0	2
